frame,time_s,source,rgb_valid,r,g,b,motion_x,motion_y,face_x0,face_y0,face_x1,face_y1,roi_status,roi_valid_regions,forehead_r,forehead_g,forehead_b,forehead_valid,forehead_quality,forehead_valid_pixel_fraction,forehead_visible_fraction,forehead_pixel_count,forehead_valid_pixels,forehead_brightness,forehead_laplacian_var,forehead_status,left_cheek_r,left_cheek_g,left_cheek_b,left_cheek_valid,left_cheek_quality,left_cheek_valid_pixel_fraction,left_cheek_visible_fraction,left_cheek_pixel_count,left_cheek_valid_pixels,left_cheek_brightness,left_cheek_laplacian_var,left_cheek_status,right_cheek_r,right_cheek_g,right_cheek_b,right_cheek_valid,right_cheek_quality,right_cheek_valid_pixel_fraction,right_cheek_visible_fraction,right_cheek_pixel_count,right_cheek_valid_pixels,right_cheek_brightness,right_cheek_laplacian_var,right_cheek_status,face_detected,flow_available,bridge_age_frames
507,16.9,mesh,True,207.33333333333334,174.66666666666666,143.0,-2.9802322387695312e-08,-2.9802322387695312e-08,0.3526951366662979,0.15334830701351165,0.5247775757312774,0.3323309016227722,sampled,3,215.0,187.0,155.0,True,0.9172794117647058,0.9172794117647058,1.0,544,499,0.7396093569780853,942.4884576341776,sampled,218.0,183.0,151.0,True,0.9264069264069265,0.9264069264069265,1.0,462,428,0.7306416772769713,798.5095306474391,sampled,189.0,154.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6365691367456073,667.8088677160847,sampled,True,True,0
508,16.933333333333334,mesh,True,207.33333333333334,174.66666666666666,143.0,5.960464477539063e-08,1.4901161193847656e-08,0.35275788605213165,0.1533960771560669,0.5247966969013214,0.3322772359848022,sampled,3,215.0,187.0,155.0,True,0.9319852941176471,0.9319852941176471,1.0,544,507,0.7396490051903113,943.8018561396519,sampled,218.0,183.0,151.0,True,0.9264069264069265,0.9264069264069265,1.0,462,428,0.7306416772769713,798.5095306474391,sampled,189.0,154.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6365691367456073,667.8088677160847,sampled,True,True,0
509,16.966666666666665,mesh,True,207.5,175.0,143.0,-1.6689300537109375e-06,-1.7285346984863281e-06,0.3527338659763336,0.1534188801050186,0.5246954095363616,0.3321312630176544,sampled,3,215.5,188.0,155.0,True,0.9375,0.9375,1.0,544,510,0.7387118656286042,942.5556311720912,sampled,218.0,183.0,151.0,True,0.9264069264069265,0.9264069264069265,1.0,462,428,0.7306416772769713,798.5095306474391,sampled,189.0,154.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6365691367456073,667.8088677160847,sampled,True,True,0
510,17.0,mesh,True,207.66666666666666,175.33333333333334,144.16666666666666,4.738569259643555e-06,1.5124678611755371e-06,0.3527792114019394,0.15326975613832475,0.52469447016716,0.3322554433345794,sampled,3,217.0,190.0,158.5,True,0.94921875,0.94921875,1.0,512,486,0.7390534160539215,1065.5114596618653,sampled,217.0,182.0,151.0,True,0.9329004329004329,0.9329004329004329,1.0,462,431,0.7264549868432221,806.1134327336629,sampled,189.0,154.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6351752992105935,668.2555649736137,sampled,True,True,0
511,17.033333333333335,mesh,True,207.5,174.83333333333334,144.5,-1.6927719116210938e-05,-4.61190938949585e-06,0.3529145932197571,0.15331657528877257,0.524598969221115,0.3323181855678558,sampled,3,217.0,189.0,159.0,True,0.95703125,0.95703125,1.0,512,490,0.7366690716911765,1067.9823156201169,sampled,217.0,182.0,151.0,True,0.9329004329004329,0.9329004329004329,1.0,462,431,0.7247378405907818,803.2415773561589,sampled,188.5,153.5,123.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6327711569476275,668.9263298819925,sampled,True,True,0
512,17.066666666666666,mesh,True,207.0,173.66666666666666,145.0,-2.47955322265625e-05,-1.195073127746582e-05,0.3527317404747009,0.15333477199077605,0.5245582592487334,0.33223834216594694,sampled,3,217.5,189.0,161.0,True,0.98828125,0.98828125,1.0,512,506,0.7307432904411765,1061.8263852735442,sampled,216.0,179.0,151.0,True,0.9329004329004329,0.9329004329004329,1.0,462,431,0.7177983363042185,799.1940665091734,sampled,187.5,153.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.628024649859944,671.2222951633777,sampled,True,True,0
513,17.1,mesh,True,206.16666666666666,172.66666666666666,144.5,-1.3321638107299805e-05,-4.0531158447265625e-06,0.35271773040294646,0.1533156928420067,0.5247780466079711,0.33235476613044734,sampled,3,216.0,187.0,160.0,True,0.982421875,0.982421875,1.0,512,503,0.7280167892156861,1051.0667330310057,sampled,216.0,179.0,151.0,True,0.9329004329004329,0.9329004329004329,1.0,462,431,0.7171800865800866,798.1295444528961,sampled,186.5,152.0,122.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6259642814701637,669.036992930061,sampled,True,True,0
514,17.133333333333333,mesh,True,205.0,170.83333333333334,144.66666666666666,-2.6926398277282715e-05,-6.4373016357421875e-06,0.35284102857112887,0.15354009449481965,0.5248725402355193,0.3324033266305923,sampled,3,214.0,184.5,159.5,True,0.9963235294117647,0.9963235294117647,1.0,544,542,0.7200492070357554,937.5382095275598,sampled,215.0,177.0,151.5,True,0.9523809523809523,0.9523809523809523,1.0,462,440,0.7114550887021472,794.0512396058919,sampled,186.0,151.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6229718360071302,661.976257140721,sampled,True,True,0
515,17.166666666666668,mesh,True,205.33333333333334,170.33333333333334,144.66666666666666,4.366040229797363e-06,-8.761882781982422e-06,0.35249623835086824,0.15359911769628526,0.5251663839817047,0.3321886563301086,sampled,3,215.0,184.0,159.0,True,0.9944852941176471,0.9944852941176471,1.0,544,541,0.7182107843137254,938.3688287205339,sampled,215.0,177.0,152.0,True,0.9523809523809523,0.9523809523809523,1.0,462,440,0.709866734572617,794.1725086258502,sampled,186.0,150.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6181039300568711,658.992751307809,sampled,True,True,0
516,17.2,mesh,True,204.33333333333334,167.66666666666666,144.66666666666666,-2.1025538444519043e-05,-1.1771917343139648e-06,0.35252404332160947,0.15360568910837175,0.5245293247699737,0.3321455186605453,sampled,3,215.0,182.0,160.0,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7135780565167243,861.6175727147356,sampled,214.0,174.0,152.0,True,0.948051948051948,0.948051948051948,1.0,462,438,0.705426754944402,771.6698647789206,sampled,184.0,147.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6134596384008147,629.4108008308689,sampled,True,True,0
517,17.233333333333334,mesh,True,204.33333333333334,167.66666666666666,144.66666666666666,-1.043081283569336e-06,2.384185791015625e-07,0.35247900903224944,0.15350202679634095,0.5244200122356415,0.3321498793363571,sampled,3,215.0,182.0,160.0,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7135780565167243,861.6175727147356,sampled,214.0,174.0,152.0,True,0.948051948051948,0.948051948051948,1.0,462,438,0.705426754944402,771.6698647789206,sampled,184.0,147.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6134596384008147,629.4108008308689,sampled,True,True,0
518,17.266666666666666,mesh,True,204.0,167.66666666666666,144.66666666666666,-7.495284080505371e-06,-3.3676624298095703e-06,0.35251799821853635,0.15342981547117232,0.5245069873332977,0.33216609060764307,sampled,3,214.0,182.0,160.0,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7125760380622836,859.3396286727807,sampled,214.0,174.0,152.0,True,0.9502164502164502,0.9502164502164502,1.0,462,439,0.7039582887700535,771.7412423018307,sampled,184.0,147.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6134596384008147,629.4108008308689,sampled,True,True,0
519,17.3,mesh,True,204.0,167.66666666666666,144.66666666666666,-5.960464477539063e-08,2.9802322387695312e-08,0.35255669951438906,0.15357254534959794,0.5244052839279174,0.33213785409927365,sampled,3,214.0,182.0,160.0,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7125760380622836,859.3396286727807,sampled,214.0,174.0,152.0,True,0.9502164502164502,0.9502164502164502,1.0,462,439,0.7039582887700535,771.7412423018307,sampled,184.0,147.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6134596384008147,629.4108008308689,sampled,True,True,0
520,17.333333333333332,mesh,True,204.0,167.66666666666666,144.66666666666666,-1.1920928955078125e-07,-8.940696716308594e-08,0.35252079844474793,0.15347952216863633,0.5244777965545654,0.3321359914541244,sampled,3,214.0,182.0,160.0,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7125760380622836,859.3396286727807,sampled,214.0,174.0,152.0,True,0.9502164502164502,0.9502164502164502,1.0,462,439,0.7039582887700535,771.7412423018307,sampled,184.0,147.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6134596384008147,629.4108008308689,sampled,True,True,0
521,17.366666666666667,mesh,True,204.0,167.66666666666666,144.66666666666666,0.0,4.470348358154297e-08,0.35254926145076754,0.15353219002485274,0.5244356000423431,0.3321756327152252,sampled,3,214.0,182.0,160.0,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7125760380622836,859.3396286727807,sampled,214.0,174.0,152.0,True,0.9502164502164502,0.9502164502164502,1.0,462,439,0.7039582887700535,771.7412423018307,sampled,184.0,147.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6134596384008147,629.4108008308689,sampled,True,True,0
522,17.4,mesh,True,204.66666666666666,168.33333333333334,145.16666666666666,3.3229589462280273e-06,7.37607479095459e-06,0.35257244944572447,0.1535106986761093,0.5245552241802215,0.3321149963140487,sampled,3,215.0,183.0,161.0,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.714861216839677,860.054210095791,sampled,215.0,175.0,152.5,True,0.948051948051948,0.948051948051948,1.0,462,438,0.7060463967405144,772.2837748818049,sampled,184.0,147.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6145546218487391,629.4987315667996,sampled,True,True,0
523,17.433333333333334,mesh,True,205.33333333333334,169.33333333333334,145.33333333333334,2.326071262359619e-05,-2.4586915969848633e-06,0.3525368285179138,0.15359506160020828,0.5241156899929046,0.3321963387727737,sampled,3,216.0,184.0,161.0,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7171680219146482,853.958353478144,sampled,215.0,176.0,153.0,True,0.9458874458874459,0.9458874458874459,1.0,462,437,0.7083798149562855,771.7425565051815,sampled,185.0,148.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6176963076139546,631.0042144359176,sampled,True,True,0
524,17.466666666666665,mesh,True,206.33333333333334,170.0,145.0,3.6507844924926758e-06,7.465481758117676e-06,0.3526899892091751,0.1535394710302353,0.5242879378795624,0.3321260148286819,sampled,3,217.0,185.0,160.0,True,0.9926470588235294,0.9926470588235294,1.0,544,540,0.7215322952710496,858.3883017643681,sampled,216.0,176.0,152.0,True,0.9329004329004329,0.9329004329004329,1.0,462,431,0.7128741023682201,780.3631047575005,sampled,186.0,149.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6202764960529665,629.7599039593897,sampled,True,True,0
525,17.5,mesh,True,207.0,171.33333333333334,145.0,4.626810550689697e-05,2.7641654014587402e-06,0.35267986834049225,0.15362500935792922,0.5239502775669097,0.33216225683689116,sampled,3,217.0,185.0,160.0,True,0.9834558823529411,0.9834558823529411,1.0,544,535,0.725499019607843,859.5792421141733,sampled,217.0,178.0,153.0,True,0.9285714285714286,0.9285714285714286,1.0,462,429,0.7178851540616246,785.5882885899814,sampled,187.0,151.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6253668279432985,626.0399780473192,sampled,True,True,0
526,17.533333333333335,mesh,True,207.33333333333334,171.66666666666666,144.16666666666666,-3.337860107421875e-06,3.851950168609619e-06,0.35258721649646757,0.15359357476234436,0.5243417882919311,0.3321296119689941,sampled,3,217.0,185.0,158.0,True,0.9650735294117647,0.9650735294117647,1.0,544,525,0.7288042243367935,855.9930629273356,sampled,218.0,179.0,152.0,True,0.9285714285714286,0.9285714285714286,1.0,462,429,0.7202034547152194,778.8053743148929,sampled,187.0,151.0,122.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6278845089550972,626.7913833668783,sampled,True,True,0
527,17.566666666666666,mesh,True,207.66666666666666,172.66666666666666,144.0,2.4959444999694824e-05,6.042420864105225e-06,0.3525683134794235,0.15365479856729508,0.5243727529048919,0.3320557898283004,sampled,3,217.0,186.0,157.0,True,0.9613970588235294,0.9613970588235294,1.0,544,523,0.7317341983852365,860.5641572060988,sampled,218.0,180.0,152.0,True,0.9307359307359307,0.9307359307359307,1.0,462,430,0.722448162295221,780.4715074281029,sampled,188.0,152.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6298959850606909,627.95347278771,sampled,True,True,0
528,17.6,mesh,True,208.0,175.33333333333334,144.16666666666666,9.34302806854248e-06,9.670853614807129e-06,0.3526028573513031,0.15336268335580827,0.5244794964790344,0.3321720629930496,sampled,3,217.0,188.0,158.0,True,0.927734375,0.927734375,1.0,512,475,0.7398204044117647,1053.8446233398286,sampled,217.0,182.0,151.0,True,0.9199134199134199,0.9199134199134199,1.0,462,425,0.7274079704609117,813.3942739602518,sampled,190.0,156.0,123.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6349328410151941,696.5559280865614,sampled,True,True,0
529,17.633333333333333,mesh,True,208.33333333333334,175.33333333333334,144.5,5.0961971282958984e-06,-5.662441253662109e-07,0.3527753567695618,0.1532587444782257,0.5244441020488738,0.33232691347599025,sampled,3,217.0,188.0,158.0,True,0.927734375,0.927734375,1.0,512,475,0.7403182598039215,1054.4554378692476,sampled,218.0,182.0,152.0,True,0.9177489177489178,0.9177489177489178,1.0,462,424,0.7290360495713436,814.3105379950384,sampled,190.0,156.0,123.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6355694592988711,696.4871142337474,sampled,True,True,0
530,17.666666666666668,mesh,True,208.0,174.83333333333334,143.83333333333334,-1.9371509552001953e-07,5.513429641723633e-06,0.3528658151626587,0.15337782263755798,0.524431163072586,0.3322302383184433,sampled,3,216.0,186.0,155.0,True,0.9319852941176471,0.9319852941176471,1.0,544,507,0.7380164359861591,927.703485444407,sampled,218.0,182.5,153.0,True,0.9177489177489178,0.9177489177489178,1.0,462,424,0.7300376623376622,814.4888013428017,sampled,190.0,156.0,123.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6360532891944658,696.0534518960851,sampled,True,True,0
531,17.7,mesh,True,208.0,175.33333333333334,144.16666666666666,-5.230307579040527e-06,-1.9222497940063477e-06,0.3526188266277313,0.15349043071269988,0.5245102369785308,0.3321018379926681,sampled,3,216.0,187.0,156.0,True,0.9356617647058824,0.9356617647058824,1.0,544,509,0.7391117647058822,928.22423107676,sampled,218.0,183.0,153.0,True,0.9177489177489178,0.9177489177489178,1.0,462,424,0.7309289279348102,813.8624167829172,sampled,190.0,156.0,123.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6360532891944658,696.0534518960851,sampled,True,True,0
532,17.733333333333334,mesh,True,208.33333333333334,176.0,145.16666666666666,1.4901161193847656e-07,-7.450580596923828e-08,0.35262900531291963,0.1532854801416397,0.524554179906845,0.3321623885631561,sampled,3,217.0,189.0,159.0,True,0.931640625,0.931640625,1.0,512,477,0.7421054534313726,1051.1700059660493,sampled,218.0,183.0,153.0,True,0.9177489177489178,0.9177489177489178,1.0,462,424,0.7309289279348102,813.8624167829172,sampled,190.0,156.0,123.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6360532891944658,696.0534518960851,sampled,True,True,0
533,17.766666666666666,mesh,True,208.5,176.33333333333334,145.5,2.682209014892578e-07,1.4901161193847656e-08,0.35272695779800417,0.15328894495964052,0.5246222031116485,0.33228174865245813,sampled,3,217.5,190.0,160.0,True,0.94140625,0.94140625,1.0,512,482,0.7421475796568627,1052.517718205017,sampled,218.0,183.0,153.0,True,0.9264069264069265,0.9264069264069265,1.0,462,428,0.7309109328579917,814.2977522027697,sampled,190.0,156.0,123.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6360532891944658,696.0534518960851,sampled,True,True,0
534,17.8,mesh,True,208.0,175.66666666666666,144.33333333333334,-1.4901161193847656e-07,1.7881393432617188e-07,0.3527908307313919,0.15342672169208527,0.5245996010303496,0.33214043796062465,sampled,3,216.0,188.0,156.5,True,0.9448529411764706,0.9448529411764706,1.0,544,514,0.7381998558246827,928.9136616913927,sampled,218.0,183.0,153.0,True,0.9264069264069265,0.9264069264069265,1.0,462,428,0.7309109328579917,814.2977522027697,sampled,190.0,156.0,123.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6360532891944658,696.0534518960851,sampled,True,True,0
535,17.833333333333332,mesh,True,207.83333333333334,175.5,144.16666666666666,6.4373016357421875e-06,-3.375113010406494e-06,0.35278229653835297,0.15344817876815797,0.5246128821372985,0.3320828598737716,sampled,3,216.0,188.5,157.0,True,0.9595588235294118,0.9595588235294118,1.0,544,522,0.736080478662053,930.9551466340831,sampled,217.5,182.0,152.0,True,0.9264069264069265,0.9264069264069265,1.0,462,428,0.727331431966726,815.5070761747156,sampled,190.0,156.0,123.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6349328410151941,696.5559280865614,sampled,True,True,0
536,17.866666666666667,mesh,True,207.33333333333334,175.0,144.66666666666666,-1.825392246246338e-05,-6.534159183502197e-06,0.3527144795656204,0.1533851730823517,0.5245389401912689,0.3321667224168777,sampled,3,217.0,190.0,160.0,True,0.9609375,0.9609375,1.0,512,492,0.7365310049019608,1051.2507783270873,sampled,217.0,181.0,151.0,True,0.9285714285714286,0.9285714285714286,1.0,462,429,0.7245228503522622,816.7836984025223,sampled,188.0,154.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6322260249554368,698.4192599603455,sampled,True,True,0
537,17.9,mesh,True,207.33333333333334,174.33333333333334,145.66666666666666,-2.6032328605651855e-05,-3.2633543014526367e-06,0.3527089643478394,0.15333198219537736,0.5247224211692809,0.3322834545373916,sampled,3,218.0,189.0,162.0,True,0.99609375,0.99609375,1.0,512,510,0.7302315870098038,1042.2602608490602,sampled,216.0,180.0,151.0,True,0.935064935064935,0.935064935064935,1.0,462,432,0.7190105169340464,814.731758001012,sampled,188.0,154.0,124.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6289855869620575,697.0811959166618,sampled,True,True,0
538,17.933333333333334,mesh,True,206.33333333333334,172.66666666666666,144.66666666666666,-1.220405101776123e-05,-3.6135315895080566e-06,0.35278128147125243,0.15352637231349944,0.5246105790138245,0.33219842493534085,sampled,3,216.0,186.0,159.0,True,0.9834558823529411,0.9834558823529411,1.0,544,535,0.7254068915801614,919.3952084258083,sampled,216.0,179.0,152.0,True,0.935064935064935,0.935064935064935,1.0,462,432,0.7179992275698159,813.074368765559,sampled,187.0,153.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6259323656735422,693.8099024716928,sampled,True,True,0
539,17.966666666666665,mesh,True,205.33333333333334,171.66666666666666,144.83333333333334,-3.08305025100708e-05,-8.67992639541626e-06,0.3525309073925018,0.1536758843064308,0.5248136830329895,0.33221944034099576,sampled,3,215.0,186.0,159.5,True,0.9926470588235294,0.9926470588235294,1.0,544,540,0.7202004469434834,923.4995346613186,sampled,215.0,177.0,152.0,True,0.9437229437229437,0.9437229437229437,1.0,462,436,0.7114868007809184,818.3251756878431,sampled,186.0,152.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6228654613360496,694.0512258688742,sampled,True,True,0
540,18.0,mesh,True,205.33333333333334,168.66666666666666,145.0,-7.88271427154541e-06,-3.822147846221924e-06,0.35272748827934264,0.1539265424013138,0.5243836581707,0.33221403479576106,sampled,3,215.0,182.0,161.0,True,0.9871323529411765,0.9871323529411765,1.0,544,537,0.7163524077277968,887.725137003663,sampled,215.0,175.0,151.0,True,0.9437229437229437,0.9437229437229437,1.0,462,436,0.7077944656650539,796.7306574501414,sampled,186.0,149.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6176440539852304,642.1226346085156,sampled,True,True,0
541,18.033333333333335,mesh,True,205.33333333333334,169.0,145.0,-9.34302806854248e-06,2.592802047729492e-06,0.3526706802845001,0.15412893563508986,0.5246758913993835,0.33212953627109526,sampled,3,215.0,183.0,161.0,True,0.9908088235294118,0.9908088235294118,1.0,544,539,0.7158766291810841,887.3287383904493,sampled,215.0,175.0,151.0,True,0.9437229437229437,0.9437229437229437,1.0,462,436,0.7077944656650539,796.7306574501414,sampled,186.0,149.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6176440539852304,642.1226346085156,sampled,True,True,0
542,18.066666666666666,mesh,True,205.33333333333334,168.66666666666666,145.0,1.4901161193847656e-07,-1.2218952178955078e-06,0.35259836554527285,0.15419395327568053,0.5245174705982207,0.33194145917892454,sampled,3,215.0,182.0,160.0,True,0.9963235294117647,0.9963235294117647,1.0,544,542,0.7135121539792387,880.2912935645409,sampled,215.0,175.0,152.0,True,0.9437229437229437,0.9437229437229437,1.0,462,436,0.7060708768355827,789.7595020882668,sampled,186.0,149.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6152634071810543,645.0957829838459,sampled,True,True,0
543,18.1,mesh,True,204.66666666666666,168.16666666666666,144.83333333333334,-5.319714546203613e-06,-4.127621650695801e-06,0.352639964222908,0.1542162075638771,0.5248287487030029,0.33197112083435054,sampled,3,215.0,181.0,160.0,True,0.9944852941176471,0.9944852941176471,1.0,544,541,0.7120470444059978,879.7676736506137,sampled,214.0,175.0,152.0,True,0.9523809523809523,0.9523809523809523,1.0,462,440,0.7039123843476786,791.3267639432543,sampled,185.0,148.5,122.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6142297767591887,647.2868336764866,sampled,True,True,0
544,18.133333333333333,mesh,True,204.66666666666666,168.16666666666666,144.83333333333334,9.5367431640625e-07,-1.3187527656555176e-06,0.35260202586650846,0.1543007719516754,0.5246696412563323,0.331856734752655,sampled,3,215.0,181.0,160.0,True,0.9944852941176471,0.9944852941176471,1.0,544,541,0.7120470444059978,879.7676736506137,sampled,214.0,175.0,152.0,True,0.9523809523809523,0.9523809523809523,1.0,462,440,0.7039123843476786,791.3267639432543,sampled,185.0,148.5,122.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6142297767591887,647.2868336764866,sampled,True,True,0
545,18.166666666666668,mesh,True,204.66666666666666,168.16666666666666,144.83333333333334,-1.7881393432617188e-07,-8.940696716308594e-08,0.3525321102142334,0.15430704712867738,0.5247767508029937,0.3319361716508865,sampled,3,215.0,181.0,160.0,True,0.9944852941176471,0.9944852941176471,1.0,544,541,0.7120470444059978,879.7676736506137,sampled,214.0,175.0,152.0,True,0.9523809523809523,0.9523809523809523,1.0,462,440,0.7039123843476786,791.3267639432543,sampled,185.0,148.5,122.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6142297767591887,647.2868336764866,sampled,True,True,0
546,18.2,mesh,True,204.66666666666666,168.16666666666666,144.83333333333334,8.940696716308594e-08,2.9802322387695312e-08,0.352542062997818,0.15428750872612,0.5247809660434722,0.33195518434047694,sampled,3,215.0,181.0,160.0,True,0.9944852941176471,0.9944852941176471,1.0,544,541,0.7120470444059978,879.7676736506137,sampled,214.0,175.0,152.0,True,0.9523809523809523,0.9523809523809523,1.0,462,440,0.7039123843476786,791.3267639432543,sampled,185.0,148.5,122.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6142297767591887,647.2868336764866,sampled,True,True,0
547,18.233333333333334,mesh,True,205.0,168.5,144.83333333333334,3.0249357223510742e-06,5.163252353668213e-06,0.3524280101060867,0.1543069985508919,0.5247747731208801,0.33197833299636836,sampled,3,215.0,182.0,160.0,True,0.9926470588235294,0.9926470588235294,1.0,544,540,0.713777148212226,878.773251194407,sampled,215.0,175.0,152.0,True,0.9437229437229437,0.9437229437229437,1.0,462,436,0.7060683982683983,790.1136030579637,sampled,185.0,148.5,122.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.615392666157372,645.4645547087011,sampled,True,True,0
548,18.266666666666666,mesh,True,205.66666666666666,169.0,145.66666666666666,1.633167266845703e-05,-2.384185791015625e-07,0.3524616527557373,0.15421348094940185,0.5247383809089661,0.33202711343765257,sampled,3,216.0,182.0,161.0,True,0.9834558823529411,0.9834558823529411,1.0,544,535,0.7170066753171856,888.3182558035116,sampled,215.0,176.0,153.0,True,0.9437229437229437,0.9437229437229437,1.0,462,436,0.7085324675324675,796.6218569916604,sampled,186.0,149.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6181109073932602,642.6655691299827,sampled,True,True,0
549,18.3,mesh,True,206.0,169.16666666666666,144.66666666666666,1.1056661605834961e-05,4.246830940246582e-06,0.35241726398468015,0.15413607865571977,0.5246174395084381,0.3319978338479995,sampled,3,216.0,182.0,159.0,True,0.96875,0.96875,1.0,544,527,0.7209550317185698,889.7700520612971,sampled,216.0,176.0,152.0,True,0.9307359307359307,0.9307359307359307,1.0,462,430,0.713152618623207,789.588717514364,sampled,186.0,149.5,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6210498090145149,644.3270333897228,sampled,True,True,0
550,18.333333333333332,mesh,True,206.66666666666666,170.66666666666666,144.0,3.552436828613281e-05,5.230307579040527e-06,0.35247717261314393,0.15418155789375304,0.5245247900485992,0.3320361769199371,sampled,3,216.0,183.0,157.0,True,0.9540441176470589,0.9540441176470589,1.0,544,519,0.7254766580161476,884.8300501503973,sampled,217.0,178.0,153.0,True,0.9307359307359307,0.9307359307359307,1.0,462,430,0.7181887191240132,791.0876013884858,sampled,187.0,151.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6251624819624819,637.9364319599521,sampled,True,True,0
551,18.366666666666667,mesh,True,207.33333333333334,170.66666666666666,143.5,-3.606081008911133e-06,2.2798776626586914e-06,0.35267033278942106,0.15430030971765518,0.5246956491470336,0.33197392702102657,sampled,3,216.0,182.0,155.0,True,0.9393382352941176,0.9393382352941176,1.0,544,511,0.7287674452133794,881.5591931221886,sampled,218.0,179.0,152.5,True,0.9264069264069265,0.9264069264069265,1.0,462,428,0.7203025549613785,788.8863464483048,sampled,188.0,151.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6275613275613275,637.3224000842187,sampled,True,True,0
552,18.4,mesh,True,208.0,173.83333333333334,143.5,1.9282102584838867e-05,1.2129545211791992e-05,0.35266276776790617,0.15414781749248505,0.524836653470993,0.3317859327793121,sampled,3,216.5,188.0,157.5,True,0.9632352941176471,0.9632352941176471,1.0,544,524,0.7334566753171857,951.529923013503,sampled,218.0,181.0,151.0,True,0.922077922077922,0.922077922077922,1.0,462,426,0.7248846193022663,811.3289939566345,sampled,189.5,152.5,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6325739580680757,671.3308295567925,sampled,True,True,0
553,18.433333333333334,mesh,True,208.16666666666666,173.83333333333334,143.5,4.246830940246582e-06,8.940696716308594e-07,0.3526327586174011,0.15394341379404067,0.5244707024097442,0.33197410464286803,sampled,3,217.0,188.0,157.5,True,0.9595588235294118,0.9595588235294118,1.0,544,522,0.7349849336793541,949.8424632248999,sampled,218.0,181.0,151.0,True,0.922077922077922,0.922077922077922,1.0,462,426,0.7261898820134114,808.6483867504728,sampled,189.5,152.5,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6325739580680757,671.3308295567925,sampled,True,True,0
